popularity,budget,cast,release_date,voteScore,revenue
0.972222,14000000,40,1,1442,5080409
0.890276,50000000,16,5,1818,41482207
0.85552,11000000,31,2,2910,48572000
0.774737,35000000,11,5,1245,45681173
0.768724,32000000,5,1,555,16283667
0.644448,38000000,55,5,450,153518974
0.635353,6000000,20,5,410,24078196
0.610615,4000000,19,1,285,16853487
0.521085,9500000,92,5,870,14560247
0.51308,26000000,80,2,1074,61489265
0.499506,25000000,31,4,804,25965144
0.480169,11000000,40,3,828,8266343
0.465917,10000000,77,2,144,16153593
0.459932,7000000,13,2,185,9229401
0.438396,47000000,44,5,625,103738726
0.429512,16000000,50,2,888,48878502
0.42047,4200000,12,1,378,5835247
0.409621,47000000,99,4,184,15691192
0.403249,12000000,21,1,264,46044400
0.386018,15000000,43,4,1520,201957688
0.592379,1000000,63,5,276,2554476
0.369847,10500000,12,1,80,11582891
0.339218,25000000,34,1,150,2075084
0.323339,1500000,12,1,165,5728953
0.317091,3,42,5,185,16
0.309387,10000000,16,2,320,47410000
0.298196,37931000,17,4,996,27931461
0.384309,2500000,5,5,100,205068
0.255367,11000000,9,2,240,8862354
0.255318,19000000,50,2,102,10000000
0.078482,49000000,14,5,198,20423389
0.177762,20000000,60,1,138,15379253
0.1746,22000000,110,1,90,39071603
0.142836,500000,5,3,189,3779620
0.142486,18000000,41,4,9751,476684675
0.257865,31000000,51,4,408,35419397
0.126283,2500000,17,3,126,26386000
2.631987,4000000,6,2,5478,215880014
1.752027,2500000,17,1,3899,9500000
0.900245,6000000,8,1,1152,43656822
0.754548,6000000,16,3,665,28900000
0.538364,3000000,14,4,402,10000000
0.282665,5037000,7,1,50,14483352
0.249542,200000,6,2,138,2000000
0.173731,6000000,25,3,102,4300000
0.303783,3000000,6,4,210,4000000
0.290285,2900000,13,4,60,5000000
2.610362,806948,15,2,9440,32000000
1.872132,2000000,22,1,1568,4905000
1.136943,12000000,15,1,1266,60000000
0.947307,3000000,16,5,1645,25000000
0.055821,3000000,6,4,91,7100000
2.582657,1300000,96,2,8883,28262574
2.389663,1100000,59,4,6741,117235147
1.263483,1800000,15,4,2982,33800000
0.999413,2800000,13,5,1218,60922980
0.924068,9000000,13,5,505,25000000
0.88683,24000000,37,1,350,52614445
0.85009,8500000,60,3,1512,70600000
0.722259,9000000,28,4,582,46236000
0.600495,2000000,20,3,222,7900000
0.597297,3700000,33,5,945,31800000
0.522601,6500000,42,1,630,21709020
0.476406,3800000,43,4,1127,23689877
0.360421,6000000,14,4,282,33833201
0.155768,6000000,29,4,70,161000000
0.017498,35000000,13,3,324,35323292
2.571339,14600000,37,2,9373,70906973
2.455618,18000000,22,1,8204,75634409
2.377288,22000000,83,4,21056,321265768
2.204926,63000000,46,5,22183,920100000
1.960217,57000000,88,1,3480,159055768
1.732126,25000000,60,4,4854,441286195
1.708867,44000000,100,2,5019,368875760
1.35597,40000000,62,5,1020,176997168
1.294131,26000000,115,4,3598,206678440
1.242232,6900000,8,1,2240,7993039
1.207245,85000000,46,5,1835,137298489
1.190247,30000000,64,4,1128,135130999
1.176724,20000000,29,5,1638,35739755
1.041911,70000000,59,5,1872,255000211
1.038971,40000000,32,5,248,116300000
1.024955,21,9,3,475,42
0.980554,14000000,16,1,1734,154864401
0.940335,21000000,68,5,2172,227799884
0.926373,25000000,76,4,2611,56505065
0.892862,30000000,17,1,175,11146270
0.885824,30000000,78,4,2758,36516012
0.873616,25000000,33,5,1530,133752825
0.853733,12500000,55,1,2814,12281551
0.834235,42000000,52,5,456,20844907
0.830934,38000000,27,4,865,57319029
0.796639,45000000,89,4,1242,195268056
0.794564,30000000,61,4,560,53898845
0.789429,22000000,12,4,676,10696210
0.787932,11000000,80,4,3465,30000000
0.787414,35000000,32,5,585,117270765
0.76151,9000000,58,1,576,2395231
0.756988,22000000,62,1,1589,17287898
0.755398,13500000,49,2,414,11285588
0.750847,25000000,60,2,2660,40903593
0.743875,42000000,103,5,1548,270248367
0.743063,15000000,26,3,112,10611160
0.710505,28000000,28,5,1668,39514713
0.683387,13000000,41,4,1092,65796862
0.682903,13000000,29,5,140,428868
0.666908,20000000,15,5,1130,153698625
0.634017,7000000,58,5,786,116700000
0.625238,35000000,100,4,114,18635620
0.611772,17000000,38,1,564,44456478
0.595221,18000000,28,2,575,74189677
0.574693,11500000,60,4,672,23237911
0.565312,6000000,13,4,686,5617391
0.56486,34000000,54,1,456,32255440
0.519349,32000000,32,2,1188,36733909
0.504169,3000000,11,2,258,15
0.490013,8,68,2,360,27
0.485211,12000000,27,1,791,22750363
0.475609,15000000,15,4,420,118243066
0.453557,20000000,22,5,432,11585483
0.450208,25000000,104,1,312,6
0.410092,38000000,74,3,760,266614059
0.397807,3500000,59,5,658,27900000
0.394817,30000000,77,2,100,13273595
0.374068,8000000,70,5,162,2000000
0.134756,900000,33,2,255,8556940
0.336871,25000000,11,2,60,2438031
0.321865,35000000,38,4,165,4858139
0.320607,1500000,18,1,230,418961
0.313792,14000000,16,5,144,27515786
0.286492,900000,5,2,60,6980986
0.269327,11000000,8,1,102,32861136
0.240771,6000000,27,3,140,13609396
0.23906,19885552,25,3,294,19724334
0.207999,6000000,11,2,72,3283371
0.191721,6000000,13,4,50,12974636
0.140785,14000000,13,5,432,63513743
0.128982,2000000,6,1,170,54207
0.276654,1000000,5,2,120,6933459
2.550704,4000000,9,1,6496,205843612
2.22723,3000000,43,4,2982,104397102
1.975304,12000000,12,3,380,41744718
1.554808,9500000,29,5,1806,111584787
1.022408,2500000,53,5,1071,50700000
0.678719,3000000,32,5,1197,16217773
0.586061,4000000,30,1,294,11000000
0.485288,25000000,21,5,1176,45300000
0.428652,2000000,19,2,581,27379978
0.321935,4000000,15,4,504,56666667
0.241283,18000000,13,4,80,9000000
0.213291,5000000,7,4,78,50000000
0.114342,3500000,19,2,85,2000000
2.508235,2500000,33,1,2748,78898765
1.139321,2500000,10,3,3038,11403529
0.920094,4000000,34,4,1309,13474588
0.804533,31115000,28,5,408,57750000
0.664326,4000000,24,5,2863,5000000
0.207161,17000000,16,5,90,10000000
2.485419,18500000,38,5,14189,131060248
1.528427,16000000,44,3,1872,5900000
1.522478,6000000,80,4,4550,138530565
1.469796,15000000,73,5,6276,356830601
1.36519,6000000,26,5,5285,70136369
1.349043,8000000,26,2,5544,52287000
1.161643,15000000,26,2,3012,60629159
1.161139,17000000,37,2,450,6735922
1.136303,14000000,6,5,1044,82424789
1.045604,40000000,11,5,132,1641825
0.994488,6000000,41,2,2478,8551228
0.971594,24000000,38,4,1650,133000000
0.969383,37000000,29,2,420,37962774
0.960984,25000000,43,5,2082,11000000
0.91418,13800000,68,1,780,52293982
0.889306,20000000,41,1,2541,77200000
0.828455,25000000,23,5,2016,12729917
0.772494,113,11,5,1055,115103979
0.719299,8500000,34,5,410,16209459
0.680643,5000000,12,1,1488,328203506
0.669137,15000000,31,4,726,42724017
0.642842,25000000,44,4,760,79817939
0.582226,19000000,16,5,365,40996665
0.566943,10000000,44,3,822,54999651
0.557155,25000000,30,4,1326,38748395
0.546365,24500000,108,1,762,17218023
0.544757,9000000,54,4,372,28607524
0.541302,3000000,7,2,450,19472057
0.524096,4500000,10,5,180,1261000
0.516685,2000000,10,3,560,13167232
0.506902,4000000,30,4,282,2826523
0.476819,6400000,59,2,714,40084041
0.461807,10000000,15,4,39,4711220
0.437451,14000000,44,2,95,62134225
0.425424,10000000,15,5,340,7433663
0.400218,3000000,46,3,480,20966644
0.389778,18000000,65,1,285,41382841
0.3478,2700000,31,4,240,3500000
0.327717,4700000,22,2,215,8025872
0.207606,12000000,16,2,100,4884663
0.277984,18000000,26,5,66,3900000
0.258898,6500000,56,3,126,2347000
0.245607,1100000,9,2,88,5450815
0.203663,12000000,37,2,100,15945534
0.167621,15000000,47,5,40,12308521
0.094098,18000000,38,5,138,9697739
0.076196,1900000,8,5,60,4790926
0.068835,15000000,35,2,978,8620929
2.272486,15000000,11,4,3846,32056467
2.010733,8000000,25,4,7791,441306145
1.549139,7000000,16,5,1758,161777836
1.087374,500000,76,1,987,3000000
0.993066,850000,8,2,1953,90000000
0.876503,1700000,11,5,495,8844595
0.863156,5500000,37,4,2128,159616327
0.684079,777000,19,2,870,115000000
0.600434,12000000,40,4,1337,53267000
0.5684,2000000,31,4,558,18344729
0.50142,3000000,29,4,1400,29800000
0.066994,1000000,32,5,60,2000000
1.936962,4000000,12,4,4375,55675257
0.797231,3000000,10,5,815,18999718
0.717333,3500000,51,2,756,81600000
0.467344,12000000,12,2,1128,89800000
0.396028,2200000,10,4,336,136400000
0.381352,25485000,11,1,558,29548291
0.336237,10000000,23,3,198,100489151
0.279079,7000000,6,2,180,900000
0.290174,15000000,46,4,308,31559552
0.193759,3716946,14,5,133,3500000
0.429246,10000000,10,1,126,1500000
1.910465,11000000,29,4,1986,141195658
1.313676,8200000,33,3,4340,163214286
1.282053,14000000,19,4,756,111721910
0.622157,5600000,9,5,114,29950000
0.146033,20000000,16,2,65,12000000
1.778746,7000000,5,4,1548,81974493
1.357317,6000000,33,1,2653,102308889
0.859806,3600000,50,5,868,44785053
0.615889,6244087,23,5,847,638641
1.697618,6000000,32,5,5502,181813770
1.5627,20000000,19,5,895,187884007
1.210531,650000,6,1,2142,55000000
1.210324,55000000,57,4,3108,300218018
1.198849,300000,28,1,3654,70000000
1.15793,2700000,16,5,1380,141000000
0.959754,15000000,117,4,3248,50000000
0.512719,2300000,31,1,987,35000000
0.496029,4000000,20,4,546,30471420
0.468871,7920000,21,1,306,14560084
0.43921,11,53,3,78,11
0.435312,5000000,44,4,234,7230000
0.411826,12000000,32,5,186,22765081
0.409377,3500000,41,4,522,24046533
0.277769,24000000,5,1,180,21049053
0.236193,6800000,18,5,426,26518355
0.226002,1000000,20,1,402,3713768
0.670274,7500000,15,5,518,33736689
0.40273,3000000,28,5,276,13000000
0.395668,4653000,18,4,216,6000000
0.299911,12000000,25,4,196,20000000
0.207257,5115000,17,2,252,12000000
