popularity,budget,cast,release_date,voteScore,revenue,runtime,release_year,genres
1.277711,70000000,3,3,7014,130293714,146.0,2004.0,"['Action', 'Drama', 'Thriller', 'Crime']"
1.23067,42000000,1,2,2200,171963386,90.0,2004.0,"['Comedy', 'Romance']"
1.208837,27000000,2,4,2562,115505027,104.0,2004.0,"['Drama', 'Romance']"
1.131654,33000000,0,3,2412,54700105,124.0,2004.0,"['Action', 'Crime', 'Drama']"
1.129322,100000000,1,5,1660,82102379,104.0,2004.0,"['Action', 'Crime']"
1.1173,1000000,0,5,265,332323,66.0,2004.0,"['Drama', 'Music', 'Romance']"
1.107167,28000000,0,3,3276,102356381,101.0,2004.0,"['Fantasy', 'Horror', 'Action']"
1.06218,120000000,0,5,2694,203567857,126.0,2004.0,"['Adventure', 'War', 'History']"
1.052176,105000000,1,5,6708,115772733,119.0,2004.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
1.042281,80000000,1,4,1075,55041367,130.0,2004.0,['Comedy']
1.03943,40000000,1,3,3078,92913171,96.0,2004.0,"['Thriller', 'Mystery']"
1.035728,6500000,0,1,2156,11850214,105.0,2004.0,"['Drama', 'Thriller', 'Crime']"
0.986444,60000000,0,4,834,61347797,97.0,2004.0,"['Action', 'Comedy', 'Crime', 'Drama']"
0.976399,57000000,0,5,200,28283637,95.0,2004.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
0.961847,40000000,2,2,1930,95149435,113.0,2004.0,"['Comedy', 'Drama', 'Family', 'Romance']"
0.94856,145000000,0,3,300,25819961,137.0,2004.0,"['Western', 'History', 'War']"
0.939705,2700000,0,2,2926,15992615,80.0,2004.0,"['Drama', 'Romance']"
0.935831,10000000,0,1,2310,183474602,92.0,2004.0,"['Horror', 'Thriller', 'Mystery']"
0.935483,25000000,1,1,1932,56422687,94.0,2004.0,"['Action', 'Adventure', 'Crime', 'Thriller']"
0.927088,80000000,6,5,1086,96105964,129.0,2004.0,"['Drama', 'Thriller', 'Mystery']"
0.925121,5000000,1,2,4347,8203235,101.0,2004.0,"['Thriller', 'Drama']"
0.924363,12000000,0,4,560,24829644,87.0,2004.0,"['Comedy', 'Drama', 'Horror']"
0.922087,25000000,0,1,675,36609966,97.0,2004.0,"['Thriller', 'Action', 'Comedy', 'Crime']"
0.898601,60000000,1,1,700,13395939,103.0,2004.0,['Comedy']
0.87766,50000000,1,1,860,170128460,107.0,2004.0,"['Drama', 'Romance', 'Comedy']"
0.874938,35000000,0,3,880,36098382,102.0,2004.0,"['Comedy', 'Romance']"
0.8676,90000000,2,5,915,102000000,93.0,2004.0,"['Action', 'Comedy', 'Science Fiction']"
0.856329,7000,0,1,2046,424760,79.0,2004.0,"['Science Fiction', 'Drama', 'Thriller']"
0.845493,10000000,0,3,462,1461989,101.0,2004.0,"['Animation', 'Action', 'Science Fiction']"
0.837906,110000000,1,3,1050,103951461,76.0,2004.0,"['Western', 'Animation', 'Family', 'Comedy', 'Music']"
0.815044,100000000,0,3,1062,108103450,136.0,2004.0,"['Western', 'Adventure']"
0.80542,6000000,0,5,1188,119114517,122.0,2004.0,['Documentary']
0.804481,17000000,0,2,390,16980098,95.0,2004.0,"['Comedy', 'Romance']"
0.802577,37000000,0,5,2220,113086475,109.0,2004.0,['Comedy']
0.787185,17500000,0,1,3192,38000000,121.0,2004.0,"['Drama', 'History', 'War']"
0.779837,56000000,0,3,1416,57223890,86.0,2004.0,"['Adventure', 'Drama', 'Action', 'Thriller']"
0.76787,50000000,0,2,335,25195000,97.0,2004.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
0.762134,130000,0,2,855,54667954,79.0,2004.0,"['Drama', 'Thriller']"
0.73712,32000000,0,1,2346,50907422,98.0,2004.0,"['Music', 'Adventure', 'Animation', 'Action', 'Comedy']"
0.702632,16000000,0,1,1428,109502303,126.0,2004.0,"['Comedy', 'Drama', 'Romance']"
0.696312,19000000,0,2,545,69631118,95.0,2004.0,"['Action', 'Adventure', 'Comedy', 'Thriller']"
0.679997,60000000,0,3,1840,170268750,101.0,2004.0,"['Comedy', 'Crime']"
0.678708,15000000,0,2,670,29331068,89.0,2004.0,"['Music', 'Comedy', 'Family', 'Romance']"
0.677316,60000000,2,5,3084,256697520,108.0,2004.0,"['Drama', 'Mystery', 'Thriller']"
0.674089,40000000,0,3,805,26155781,98.0,2004.0,"['Comedy', 'Thriller', 'Crime']"
0.672946,30000000,0,2,2742,611899420,127.0,2004.0,['Drama']
0.652366,20000000,0,2,545,70992898,97.0,2004.0,"['Adventure', 'Action', 'Horror', 'Science Fiction', 'Thriller']"
0.648721,40000000,1,1,1722,124731534,152.0,2004.0,['Drama']
0.640232,25000000,0,2,380,27685016,86.0,2004.0,"['Drama', 'Romance']"
0.614248,31000000,0,1,840,41512007,98.0,2004.0,"['Comedy', 'Romance']"
0.61184,45000000,1,3,1086,65470529,103.0,2004.0,"['Action', 'Drama', 'Mystery', 'Thriller']"
0.589983,70000000,0,4,1680,154648887,143.0,2004.0,"['Thriller', 'Drama', 'Romance']"
0.586936,2500000,1,2,2394,26781723,102.0,2004.0,"['Comedy', 'Drama', 'Romance']"
0.577759,400000,0,5,1740,46118097,95.0,2004.0,['Comedy']
0.572019,80000000,0,2,316,78000586,114.0,2004.0,"['Horror', 'Mystery', 'Thriller']"
0.545686,30000000,0,1,498,13001257,114.0,2004.0,"['Drama', 'Mystery', 'Romance', 'Thriller']"
0.530799,50000000,3,4,3031,34808403,119.0,2004.0,"['Adventure', 'Comedy', 'Drama']"
0.521121,110000000,1,5,1900,72178895,120.0,2004.0,"['Action', 'Adventure', 'Comedy']"
0.520891,18000000,0,2,175,65070412,106.0,2004.0,"['Comedy', 'Drama']"
0.49851,42000000,1,1,900,117575636,91.0,2004.0,"['Crime', 'Drama', 'Horror', 'Mystery', 'Science Fiction']"
0.494197,45000000,0,1,240,14793624,91.0,2004.0,"['Comedy', 'Romance']"
0.439848,45000000,0,4,745,21009180,113.0,2004.0,"['Action', 'Adventure', 'Drama', 'Thriller']"
0.433748,25000000,2,3,240,30114487,102.0,2004.0,"['Drama', 'Horror', 'Science Fiction', 'Thriller']"
0.429419,2000000,0,1,114,120620,90.0,2004.0,"['Drama', 'Comedy', 'Music']"
0.429157,30000000,0,1,609,61255921,118.0,2004.0,['Drama']
0.424376,50000000,0,5,555,49718611,119.0,2004.0,"['Drama', 'Comedy', 'Romance']"
0.422767,8000000,0,5,65,365134,138.0,2004.0,"['Comedy', 'Drama']"
0.41942,20000000,0,1,140,16605763,84.0,2004.0,"['Action', 'Drama', 'Thriller']"
0.405459,15000000,0,2,550,14867514,103.0,2004.0,"['Music', 'Drama', 'Romance']"
0.383044,23000000,1,1,180,16123851,141.0,2004.0,"['Drama', 'Romance']"
0.372046,74500000,0,3,636,62172050,109.0,2004.0,"['Adventure', 'Drama', 'Family']"
0.344278,40000000,0,2,276,46546197,84.0,2004.0,['Action']
0.751446,28000000,0,2,486,64445708,135.0,2004.0,"['Drama', 'History']"
0.333555,27000000,0,5,1038,21148829,106.0,2004.0,"['Mystery', 'Thriller', 'Crime']"
0.322152,16000000,0,5,264,14822346,86.0,2004.0,['Comedy']
0.313479,8500000,0,2,240,5001655,104.0,2004.0,"['Comedy', 'Horror']"
0.420568,23000000,0,2,516,12,111.0,2004.0,"['Comedy', 'Romance']"
0.308525,27000000,1,2,210,13000000,99.0,2004.0,"['Crime', 'Thriller']"
0.302104,50000000,1,2,160,6808550,88.0,2004.0,"['Comedy', 'Crime']"
0.286541,74050,0,1,80,176153,98.0,2004.0,['Drama']
0.286442,30000000,0,5,165,21800302,104.0,2004.0,"['Comedy', 'Drama']"
0.283606,20000000,0,3,96,11341016,98.0,2004.0,['Comedy']
0.280074,19250000,0,3,264,8112712,102.0,2004.0,"['Mystery', 'Action', 'Drama', 'Thriller', 'Crime']"
0.275919,26000000,0,4,400,28818995,100.0,2004.0,['Comedy']
0.269855,12000000,0,3,80,31179516,97.0,2004.0,"['Comedy', 'Family']"
0.263897,65000,0,2,1770,28575078,100.0,2004.0,"['Documentary', 'Comedy', 'Drama']"
0.369726,6500000,1,5,120,1548955,96.0,2004.0,"['Romance', 'Drama']"
0.252151,35000000,2,2,285,22034832,111.0,2004.0,"['Comedy', 'Romance', 'Drama']"
0.250878,39000000,0,2,64,6614280,106.0,2004.0,"['Romance', 'Drama']"
0.225831,15000000,0,1,135,1914166,89.0,2004.0,['Comedy']
0.216459,60000000,0,1,672,74541707,115.0,2004.0,"['Drama', 'Action', 'Thriller']"
0.274886,18000000,0,2,225,16702864,92.0,2004.0,"['Family', 'Action', 'Adventure']"
0.137751,2600000,0,2,76,1479042,103.0,2004.0,['Horror']
0.156769,2600000,0,5,78,3166000,105.0,2004.0,['Documentary']
0.154421,500000,0,2,231,603943,90.0,2004.0,"['Crime', 'Drama']"
0.145065,3000000,0,2,84,2037545,101.0,2004.0,"['Drama', 'Romance']"
0.135381,30000000,3,2,104,14000000,110.0,2004.0,['Comedy']
0.109123,3000000,0,3,114,5923000,88.0,2004.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
0.082116,823258,0,4,130,823258,105.0,2004.0,['Comedy']
0.001117,350000,0,4,138,3515061,85.0,2004.0,['Documentary']
5.738034,6000000,4,3,31760,245066411,175.0,1972.0,"['Drama', 'Crime']"
0.949381,2000000,1,5,1463,46122355,109.0,1972.0,"['Drama', 'Adventure', 'Thriller']"
0.881814,1800000,0,5,654,9700000,88.0,1972.0,"['Action', 'Science Fiction']"
0.599109,3500000,0,5,348,12600000,116.0,1972.0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
0.412913,12000,0,3,306,6000000,93.0,1972.0,['Comedy']
0.400301,2000000,0,2,558,18016290,88.0,1972.0,['Comedy']
0.321141,5000000,4,4,1008,84563118,117.0,1972.0,"['Action', 'Adventure']"
0.260584,3352254,1,4,294,58831997,118.0,1972.0,"['Action', 'Crime', 'Thriller']"
5.488441,18000000,0,2,31632,538400000,124.0,1980.0,"['Adventure', 'Action', 'Science Fiction']"
2.432001,19000000,3,5,13258,44017374,144.0,1980.0,"['Horror', 'Thriller']"
1.636256,3500000,0,5,4326,83453539,88.0,1980.0,"['Comedy', 'Romance']"
1.607219,27000000,0,5,4298,115229890,133.0,1980.0,"['Music', 'Comedy', 'Action', 'Crime']"
1.392663,4500000,0,5,860,58853106,104.0,1980.0,"['Romance', 'Adventure', 'Drama']"
1.328578,18000000,3,4,3059,23000000,129.0,1980.0,['Drama']
1.285924,54000000,2,4,1914,108185706,127.0,1980.0,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']"
1.24642,550000,0,5,1692,59754601,95.0,1980.0,['Horror']
0.915548,35000000,0,1,470,27107960,111.0,1980.0,['Science Fiction']
0.814857,5000000,4,1,2303,26010864,124.0,1980.0,"['Drama', 'History']"
0.659182,1000000,1,2,768,21378361,89.0,1980.0,['Horror']
0.64229,6000000,0,5,1152,39846344,98.0,1980.0,['Comedy']
0.590127,6500000,2,5,360,31899000,105.0,1980.0,"['Horror', 'Mystery', 'Thriller']"
0.580748,8000000,0,5,130,11715321,113.0,1980.0,"['Action', 'Comedy']"
0.41895,44000000,1,4,108,3484331,219.0,1980.0,"['Action', 'Drama', 'History', 'Western']"
0.341183,15000000,1,4,342,19853892,102.0,1980.0,"['Mystery', 'Drama', 'Fantasy', 'Science Fiction', 'Thriller']"
0.283507,4800000,0,2,265,22743674,117.0,1980.0,"['Thriller', 'Drama', 'Crime', 'Romance']"
0.248142,7200000,2,1,144,12729678,104.0,1980.0,"['Crime', 'Drama', 'Romance']"
0.247924,10000000,0,1,246,10389003,89.0,1980.0,"['Comedy', 'Drama', 'Romance']"
0.192608,1000000,0,5,234,14796236,92.0,1980.0,"['Horror', 'Mystery', 'Thriller']"
0.074325,2000000,0,1,72,11000000,104.0,1980.0,['Science Fiction']
0.130304,20000000,0,2,150,22471595,96.0,1980.0,"['Fantasy', 'Music', 'Romance']"
0.128234,10000000,0,5,102,15795189,99.0,1980.0,"['Western', 'History']"
4.965391,300000000,1,5,15756,961000000,169.0,2007.0,"['Adventure', 'Fantasy', 'Action']"
4.878162,150000000,0,5,23674,938212738,138.0,2007.0,"['Adventure', 'Fantasy', 'Family', 'Mystery']"
2.764535,150000000,0,5,17038,623722818,111.0,2007.0,"['Animation', 'Comedy', 'Family', 'Fantasy']"
2.755051,70000000,0,2,14357,442824138,115.0,2007.0,"['Action', 'Drama', 'Mystery', 'Thriller']"
2.730114,25000000,2,4,11942,171600000,122.0,2007.0,"['Crime', 'Drama', 'Thriller']"
2.692916,150000000,0,4,18078,585349010,101.0,2007.0,"['Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']"
2.523173,130000000,2,4,6726,457363168,124.0,2007.0,"['Action', 'Adventure', 'Mystery', 'Thriller']"
2.520912,258000000,0,5,10415,890871626,139.0,2007.0,"['Fantasy', 'Action', 'Adventure']"
2.510571,18000000,1,4,4284,57096190,126.0,2007.0,"['Science Fiction', 'Horror', 'Thriller']"
2.489611,70000000,2,2,4788,135560026,127.0,2007.0,"['Adventure', 'Fantasy', 'Romance', 'Family']"
2.400727,25000000,0,5,4320,25037897,113.0,2007.0,"['Action', 'Thriller']"
2.227384,110000000,0,5,8358,383531464,128.0,2007.0,"['Action', 'Thriller']"
2.213223,140000000,0,2,2874,258022233,91.0,2007.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
2.194526,15000000,2,1,12376,56255142,148.0,2007.0,"['Adventure', 'Drama']"
2.191408,65000000,0,3,23996,422610419,117.0,2007.0,"['Action', 'Adventure', 'War']"
2.148427,110000000,1,2,4930,228738393,114.0,2007.0,"['Thriller', 'Action', 'Fantasy', 'Horror']"
2.148164,7500000,1,4,7974,231411584,96.0,2007.0,"['Comedy', 'Drama', 'Romance']"
2.089502,60000000,0,2,3384,137587063,96.0,2007.0,"['Adventure', 'Drama', 'Family']"
2.082325,61000000,0,3,5622,95696996,124.0,2007.0,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']"
2.066397,30000000,0,2,4130,129266061,123.0,2007.0,"['Drama', 'Romance']"
2.04262,25000000,2,4,5810,76181545,158.0,2007.0,['Drama']
1.946073,100000000,3,4,6762,266465037,157.0,2007.0,"['Drama', 'Crime']"
1.862295,160000000,1,5,6385,798958165,93.0,2007.0,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']"
1.846602,50000000,0,4,5826,152000000,116.0,2007.0,"['Drama', 'Horror', 'Music']"
1.776713,20000000,0,2,9275,169860655,113.0,2007.0,['Comedy']
1.748315,60000000,0,4,3520,361366633,92.0,2007.0,"['Comedy', 'Music', 'Family', 'Fantasy', 'Animation']"
1.713611,150000000,0,1,3615,287594577,91.0,2007.0,"['Family', 'Animation', 'Adventure', 'Comedy']"
1.672137,150000000,0,3,2928,169332978,95.0,2007.0,"['Animation', 'Comedy', 'Family']"
1.647017,30000000,2,4,4473,156835339,126.0,2007.0,"['Drama', 'Romance']"
1.640237,30000000,0,5,4476,219076518,129.0,2007.0,"['Comedy', 'Romance', 'Drama']"
1.591827,30000000,0,2,3414,77566815,101.0,2007.0,"['Thriller', 'Drama', 'Mystery']"
1.552842,130000000,0,5,8055,289047763,92.0,2007.0,"['Adventure', 'Fantasy', 'Action', 'Thriller']"
1.488671,85000000,0,4,4356,340487652,107.0,2007.0,"['Comedy', 'Family', 'Fantasy', 'Romance']"
1.464555,65000000,0,3,7294,84785914,157.0,2007.0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
1.41435,85000000,2,5,8226,311312624,122.0,2007.0,"['Crime', 'Thriller']"
1.390905,34000000,0,3,1284,95608995,90.0,2007.0,"['Comedy', 'Adventure', 'Fantasy', 'Action', 'Science Fiction']"
1.380432,75000000,0,5,7548,527068851,87.0,2007.0,"['Animation', 'Comedy', 'Family']"
1.3747,75000000,4,4,1122,119000410,102.0,2007.0,"['Comedy', 'Drama', 'History']"
1.368087,15000000,0,3,4212,64238440,100.0,2007.0,"['Horror', 'Thriller', 'Science Fiction']"
1.352489,70000000,2,2,1842,86658558,110.0,2007.0,"['Thriller', 'Action', 'Drama']"
1.323511,40000000,0,4,1692,41797066,94.0,2007.0,"['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror']"
1.318019,50000000,0,3,3924,32017803,107.0,2007.0,"['Science Fiction', 'Thriller']"
1.31484,25000000,0,3,2208,229736344,90.0,2007.0,"['Family', 'Comedy']"
1.30813,20000000,1,5,1596,41637263,120.0,2007.0,"['Drama', 'Crime', 'Mystery', 'Thriller']"
1.285301,30000000,0,1,2292,75505973,113.0,2007.0,"['Horror', 'Thriller']"
1.269498,180000000,1,4,3700,372234864,113.0,2007.0,"['Adventure', 'Fantasy']"
1.254438,160000,0,3,2135,20710513,85.0,2007.0,"['Drama', 'Music', 'Romance']"
1.210966,30000000,1,2,820,16930884,108.0,2007.0,"['Crime', 'Mystery', 'Thriller']"
1.196636,70000000,3,1,690,69766619,122.0,2007.0,"['Crime', 'Drama', 'Thriller']"
1.180341,20000000,0,3,3294,117760134,105.0,2007.0,"['Thriller', 'Drama', 'Mystery']"
1.156092,35000000,3,1,595,63215872,92.0,2007.0,"['Action', 'Adventure', 'Drama', 'History']"
1.150389,55000000,2,1,4572,70016220,122.0,2007.0,['Western']
1.145815,25000000,1,4,2970,66122026,114.0,2007.0,['Drama']
1.142781,86000000,0,4,1374,14373825,84.0,2007.0,"['Thriller', 'Crime', 'Mystery']"
1.13351,25000000,0,2,1255,40452643,103.0,2007.0,"['Action', 'Thriller', 'Crime']"
1.120442,15000,0,1,4284,193355800,86.0,2007.0,"['Horror', 'Mystery']"
1.109374,175000000,0,5,3415,173000000,96.0,2007.0,"['Fantasy', 'Comedy', 'Family']"
1.09781,85000000,0,5,1840,186072214,115.0,2007.0,"['Comedy', 'Romance']"
1.068126,70000000,2,3,2495,18211013,96.0,2007.0,"['Action', 'Science Fiction', 'Thriller']"
1.052831,20000000,1,2,1065,84146832,110.0,2007.0,"['Fantasy', 'Drama', 'Mystery']"
1.049862,10000000,0,1,2345,139352633,93.0,2007.0,"['Horror', 'Thriller', 'Crime']"
1.031011,100000000,1,4,575,97838349,116.0,2007.0,"['Action', 'Comedy', 'Drama']"
1.019152,50000000,1,5,2370,90450008,117.0,2007.0,"['Comedy', 'Music', 'Romance']"
0.993908,39000000,0,5,1932,26820641,86.0,2007.0,"['Action', 'Thriller', 'Comedy', 'Crime']"
0.992072,51500000,0,1,2961,55112356,100.0,2007.0,"['Thriller', 'Crime', 'Mystery']"
0.969354,70000000,2,4,2525,195735876,115.0,2007.0,"['Animation', 'Fantasy']"
0.947353,28000000,1,5,1212,92601050,104.0,2007.0,['Comedy']
0.924655,60000000,0,1,1075,127766650,116.0,2007.0,['Comedy']
0.919967,85000000,1,5,1870,149044513,85.0,2007.0,"['Animation', 'Comedy', 'Family']"
0.917818,25000000,0,5,4476,94679598,104.0,2007.0,"['Horror', 'Thriller']"
0.915514,24000000,0,4,3075,99965753,89.0,2007.0,"['Action', 'Crime', 'Drama', 'Thriller']"
0.911592,22000000,0,1,1488,147880543,110.0,2007.0,"['Comedy', 'Family']"
0.906938,67000000,0,3,1182,25037897,191.0,2007.0,"['Thriller', 'Action', 'Horror']"
0.906039,10000000,0,1,702,33000000,100.0,2007.0,"['Comedy', 'Romance']"
0.890977,16000000,0,2,570,1109660,90.0,2007.0,"['Thriller', 'Drama', 'Horror']"
0.890557,150000000,0,5,16512,709709780,144.0,2007.0,"['Adventure', 'Science Fiction', 'Action']"
0.881034,45000000,4,4,4074,175372502,97.0,2007.0,"['Comedy', 'Drama', 'Adventure']"
0.874887,10200000,0,5,1015,35619521,93.0,2007.0,['Horror']
0.827695,10000000,0,2,620,25399945,84.0,2007.0,"['Action', 'Horror', 'Crime']"
0.811539,12000000,0,5,132,9620399,105.0,2007.0,"['Crime', 'Horror', 'Mystery', 'Thriller']"
0.809646,15000000,0,2,1205,80253908,109.0,2007.0,['Horror']
0.7944,16500000,3,3,1050,37311672,120.0,2007.0,"['Drama', 'Romance']"
0.773934,15000000,0,1,1440,7938872,112.0,2007.0,"['Horror', 'Thriller', 'Crime']"
0.756472,25000000,3,1,894,74237563,114.0,2007.0,"['Drama', 'History', 'Romance']"
0.726521,80000000,1,2,780,15071514,99.0,2007.0,"['Science Fiction', 'Thriller']"
0.682794,18000000,2,1,918,25005257,117.0,2007.0,"['Crime', 'Drama', 'Thriller']"
0.680581,6000000,0,2,204,18197398,89.0,2007.0,"['Comedy', 'Family']"
0.67455,2000000,0,5,354,22179430,108.0,2007.0,['Comedy']
0.667454,8000000,0,4,365,7766240,98.0,2007.0,"['Horror', 'Thriller']"
0.665367,45000000,0,1,4734,147717833,94.0,2007.0,"['Horror', 'Action', 'Science Fiction']"
0.663819,2000000,0,1,360,5364858,95.0,2007.0,"['Horror', 'Action', 'Science Fiction']"
0.653746,30000000,1,1,2760,14711793,160.0,2007.0,"['Action', 'Drama', 'Western']"
0.643102,16000000,1,2,324,18928871,100.0,2007.0,"['Drama', 'Thriller']"
0.642207,9000000,0,2,1572,46,90.0,2007.0,"['Comedy', 'Drama']"
0.63935,40000000,2,3,500,62771059,99.0,2007.0,['Horror']
0.614558,60795000,1,3,640,73090611,109.0,2007.0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
0.611445,5200000,0,1,174,14723313,118.0,2007.0,"['Drama', 'History', 'War']"
0.607023,60000000,0,2,1150,95673607,101.0,2007.0,['Comedy']
0.606428,40000000,0,2,2232,145896422,96.0,2007.0,"['Comedy', 'Music', 'Romance']"
0.59846,27500000,1,1,520,24748670,120.0,2007.0,"['Drama', 'Thriller']"
0.59707,20000000,2,1,480,6819587,108.0,2007.0,"['Crime', 'Drama', 'Thriller']"
0.578112,23000000,3,2,690,29541790,124.0,2007.0,"['History', 'Drama', 'Thriller', 'Crime', 'Mystery']"
0.574488,25000000,0,1,1360,59192128,101.0,2007.0,"['Comedy', 'Drama', 'Romance']"
0.57106,20000000,0,2,510,86865564,86.0,2007.0,"['Action', 'Adventure', 'Comedy']"
0.569416,10000000,1,3,492,17500000,97.0,2007.0,"['Romance', 'Comedy', 'Drama']"
0.564132,4000000,0,1,378,6101046,85.0,2007.0,"['Science Fiction', 'Action', 'Adventure', 'Animation', 'Family']"
0.551406,20000000,0,2,1218,47738099,106.0,2007.0,"['Comedy', 'Drama', 'Romance']"
0.54498,15000000,3,4,444,30226144,126.0,2007.0,['Drama']
0.54281,21000000,2,2,1281,41170784,123.0,2007.0,"['Crime', 'Drama']"
0.541086,30000000,1,3,350,26810113,102.0,2007.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Fantasy']"
0.522454,3500000,0,1,128,54947,102.0,2007.0,['Horror']
0.521559,21000000,1,5,972,54926886,117.0,2007.0,"['Drama', 'Crime', 'Thriller']"
0.505809,20000000,0,1,1561,73276047,128.0,2007.0,['Drama']
0.504782,19000000,0,3,905,35300645,80.0,2007.0,"['Horror', 'Thriller']"
0.501939,25000000,3,1,1110,68377859,98.0,2007.0,"['Comedy', 'Romance', 'Drama']"
0.500174,16500000,0,1,560,13620075,108.0,2007.0,['Comedy']
0.49765,17000000,0,5,256,2626800,96.0,2007.0,"['Crime', 'Horror', 'Thriller']"
0.492637,35000000,1,5,660,69307224,91.0,2007.0,['Comedy']
0.490256,24000000,0,5,220,9576495,97.0,2007.0,"['Comedy', 'Drama', 'Romance']"
0.47599,25000000,2,1,1440,92991835,119.0,2007.0,"['Drama', 'Mystery', 'Crime']"
0.475818,12000000,0,1,1960,11293663,106.0,2007.0,"['Comedy', 'Romance', 'Drama']"
0.471104,45000000,0,4,984,103071443,112.0,2007.0,"['Fantasy', 'Adventure', 'Family']"
0.470629,20000000,0,2,888,16974459,105.0,2007.0,"['Action', 'Crime', 'Drama', 'Thriller']"
0.470193,22000000,0,5,305,413454,97.0,2007.0,"['Drama', 'Action', 'Thriller', 'Crime']"
0.451544,16000000,0,3,558,5367030,99.0,2007.0,"['Crime', 'Drama', 'Thriller']"
0.432926,9000000,0,5,805,24538513,123.0,2007.0,['Documentary']
0.43151,45000000,0,2,460,30822861,99.0,2007.0,['Action']
0.431266,19000000,2,1,3913,34619699,113.0,2007.0,"['Crime', 'Drama', 'Mystery']"
0.419377,35000000,0,4,558,18317151,96.0,2007.0,"['Comedy', 'Music']"
0.412761,5000000,0,1,250,346592,97.0,2007.0,"['Comedy', 'Drama', 'Romance']"
0.408767,16000000,1,1,240,2849142,113.0,2007.0,['Drama']
0.405537,20000000,1,1,155,3561,97.0,2007.0,"['Drama', 'Romance']"
0.390284,20000000,0,3,1260,22222308,124.0,2007.0,['Drama']
0.38963,45000000,1,1,240,4607608,139.0,2007.0,"['Drama', 'Romance']"
0.373385,20000000,4,1,576,4001121,135.0,2007.0,"['Drama', 'Music']"
0.370331,9000000,0,5,50,2955039,97.0,2007.0,"['Drama', 'Family']"
0.35159,15000000,0,3,714,109000000,90.0,2007.0,['Documentary']
0.32337,15000000,1,2,80,20380,93.0,2007.0,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Music']"
0.320907,67000000,2,3,480,25303038,102.0,2007.0,"['Action', 'Adventure', 'Fantasy', 'War']"
0.324065,12000000,0,4,140,5285197,94.0,2007.0,"['Crime', 'Drama', 'Horror', 'Thriller']"
0.291333,10000000,1,5,660,21786738,111.0,2007.0,"['Drama', 'Romance']"
